OID_,bouguer,X,Y,mag,bedmachine,roughness,beta,water,reflectivity
10532,20,-67984.137231036322191,-706239.693993007880636,,,,,,
10533,9,-58006.151158750057220,-706239.693993007880636,,,,,,
10534,5,-48028.165086463792250,-706239.693993007880636,,,,,,
10535,6,-38050.179014177527279,-706239.693993007880636,,,,,,
10536,9,-28072.192941891262308,-706239.693993007880636,,,,,,
10537,11,-18094.206869604997337,-706239.693993007880636,,,,,,
10538,12,-8116.220797318732366,-706239.693993007880636,,,,,,
10539,14,1861.765274967765436,-706239.693993007880636,,,,,,
10540,16,11839.751347254030406,-706239.693993007880636,,,,,,
10541,18,21817.737419540295377,-706239.693993007880636,,,,,,
10542,20,31795.723491826560348,-706239.693993007880636,,,,,,
10543,22,41773.709564112825319,-706239.693993007880636,,,,,,
10544,22,51751.695636399090290,-706239.693993007880636,,,,,,
10545,6,-267543.858676761854440,-716217.680065294145606,,,,,,
10546,8,-257565.872604475589469,-716217.680065294145606,,,,,,
10547,12,-247587.886532189324498,-716217.680065294145606,,,,,,
10548,15,-237609.900459903059527,-716217.680065294145606,,,,,,
10549,19,-227631.914387616794556,-716217.680065294145606,,,,,,
10550,20,-217653.928315330529585,-716217.680065294145606,,,,,,
10551,15,-207675.942243044031784,-716217.680065294145606,,,,,,
10552,13,-197697.956170757766813,-716217.680065294145606,,,,,,
10553,10,-187719.970098471501842,-716217.680065294145606,,,,,,
10554,5,-177741.984026185236871,-716217.680065294145606,,,,,0.0000000,
10555,1,-167763.997953898971900,-716217.680065294145606,,,,,0.0000000,
10556,-3,-157786.011881612706929,-716217.680065294145606,,,,,0.0000000,
10557,-6,-147808.025809326441959,-716217.680065294145606,,,,,0.0000000,
10558,-10,-137830.039737040176988,-716217.680065294145606,,,,,0.0000000,
10559,-16,-127852.053664753912017,-716217.680065294145606,,,,,0.0000000,
10560,-22,-117874.067592467647046,-716217.680065294145606,,,,,,
10561,-24,-107896.081520181382075,-716217.680065294145606,,,,,,
10562,-17,-97918.095447895117104,-716217.680065294145606,,,,,,
10563,-6,-87940.109375608852133,-716217.680065294145606,,,,,,
10564,0,-77962.123303322587162,-716217.680065294145606,,,,,,
10565,2,-67984.137231036322191,-716217.680065294145606,,,,,,
10566,-6,-58006.151158750057220,-716217.680065294145606,,,,,,
10567,-4,-48028.165086463792250,-716217.680065294145606,,,,,,
10568,1,-38050.179014177527279,-716217.680065294145606,,,,,,
10569,6,-28072.192941891262308,-716217.680065294145606,,,,,,
10570,10,-18094.206869604997337,-716217.680065294145606,,,,,,
10571,13,-8116.220797318732366,-716217.680065294145606,,,,,,
10572,16,1861.765274967765436,-716217.680065294145606,,,,,,
10573,19,11839.751347254030406,-716217.680065294145606,,,,,,
10574,21,21817.737419540295377,-716217.680065294145606,,,,,,
10575,25,31795.723491826560348,-716217.680065294145606,,,,,,
10576,30,41773.709564112825319,-716217.680065294145606,,,,,,
10577,30,51751.695636399090290,-716217.680065294145606,,,,,,
10578,0,-267543.858676761854440,-726195.666137580410577,,,,,,
10579,3,-257565.872604475589469,-726195.666137580410577,,,,,,
10580,7,-247587.886532189324498,-726195.666137580410577,,,,,,
10581,13,-237609.900459903059527,-726195.666137580410577,,,,,,
10582,19,-227631.914387616794556,-726195.666137580410577,,,,,,
10583,23,-217653.928315330529585,-726195.666137580410577,,,,,,
10584,22,-207675.942243044031784,-726195.666137580410577,,,,,,
10585,18,-197697.956170757766813,-726195.666137580410577,,,,,,
10586,13,-187719.970098471501842,-726195.666137580410577,,,,,,
10587,8,-177741.984026185236871,-726195.666137580410577,,,,,,
10588,4,-167763.997953898971900,-726195.666137580410577,,,,,,
10589,0,-157786.011881612706929,-726195.666137580410577,,,,,,
10590,-6,-147808.025809326441959,-726195.666137580410577,,,,,,
10591,-9,-137830.039737040176988,-726195.666137580410577,,,,,,
10592,-12,-127852.053664753912017,-726195.666137580410577,,,,,,
10593,-15,-117874.067592467647046,-726195.666137580410577,,,,,0.0000000,
10594,-20,-107896.081520181382075,-726195.666137580410577,,,,,,
10595,-16,-97918.095447895117104,-726195.666137580410577,,,,,,
10596,-10,-87940.109375608852133,-726195.666137580410577,,,,,,
10597,-5,-77962.123303322587162,-726195.666137580410577,,,,,,
10598,-5,-67984.137231036322191,-726195.666137580410577,,,,,,
10599,-8,-58006.151158750057220,-726195.666137580410577,,,,,,
10600,-6,-48028.165086463792250,-726195.666137580410577,,,,,,
10601,-1,-38050.179014177527279,-726195.666137580410577,,,,,,
10602,4,-28072.192941891262308,-726195.666137580410577,,,,,,
10603,9,-18094.206869604997337,-726195.666137580410577,,,,,,
10604,13,-8116.220797318732366,-726195.666137580410577,,,,,,
10605,17,1861.765274967765436,-726195.666137580410577,,,,,,
10606,20,11839.751347254030406,-726195.666137580410577,,,,,,
10607,20,21817.737419540295377,-726195.666137580410577,,,,,,
10608,22,31795.723491826560348,-726195.666137580410577,,,,,,
10609,25,41773.709564112825319,-726195.666137580410577,,,,,,
10610,26,51751.695636399090290,-726195.666137580410577,,,,,,
10611,-7,-267543.858676761854440,-736173.652209866675548,,,,,,
10612,-3,-257565.872604475589469,-736173.652209866675548,,,,,,
10613,0,-247587.886532189324498,-736173.652209866675548,,,,,,
10614,6,-237609.900459903059527,-736173.652209866675548,,,,,,
10615,14,-227631.914387616794556,-736173.652209866675548,,,,,,
10616,19,-217653.928315330529585,-736173.652209866675548,,,,,,
10617,20,-207675.942243044031784,-736173.652209866675548,,,,,,
10618,19,-197697.956170757766813,-736173.652209866675548,,,,,,
10619,16,-187719.970098471501842,-736173.652209866675548,,,,,,
10620,12,-177741.984026185236871,-736173.652209866675548,,,,,,
10621,8,-167763.997953898971900,-736173.652209866675548,,,,,,
10622,3,-157786.011881612706929,-736173.652209866675548,,,,,,
10623,-2,-147808.025809326441959,-736173.652209866675548,,,,,,
10624,-6,-137830.039737040176988,-736173.652209866675548,,,,,,
10625,-9,-127852.053664753912017,-736173.652209866675548,,,,,,
10626,-12,-117874.067592467647046,-736173.652209866675548,,,,,0.0000000,
10627,-15,-107896.081520181382075,-736173.652209866675548,,,,,0.0000000,
10628,-14,-97918.095447895117104,-736173.652209866675548,,,,,,
10629,-11,-87940.109375608852133,-736173.652209866675548,,,,,,
10630,-7,-77962.123303322587162,-736173.652209866675548,,,,,,
10631,-6,-67984.137231036322191,-736173.652209866675548,,,,,,
10632,-6,-58006.151158750057220,-736173.652209866675548,,,,,,
10633,-4,-48028.165086463792250,-736173.652209866675548,,,,,,
10634,0,-38050.179014177527279,-736173.652209866675548,,,,,,
10635,5,-28072.192941891262308,-736173.652209866675548,,,,,,
10636,9,-18094.206869604997337,-736173.652209866675548,,,,,,
10637,12,-8116.220797318732366,-736173.652209866675548,,,,,,
10638,15,1861.765274967765436,-736173.652209866675548,,,,,,
10639,17,11839.751347254030406,-736173.652209866675548,,,,,,
10640,17,21817.737419540295377,-736173.652209866675548,,,,,,
10641,18,31795.723491826560348,-736173.652209866675548,,,,,,
10642,20,41773.709564112825319,-736173.652209866675548,,,,,,
10643,24,51751.695636399090290,-736173.652209866675548,,,,,,
10644,-14,-267543.858676761854440,-746151.638282152940519,,,,,,
10645,-13,-257565.872604475589469,-746151.638282152940519,,,,,,
10646,-10,-247587.886532189324498,-746151.638282152940519,,,,,,
10647,-2,-237609.900459903059527,-746151.638282152940519,,,,,,
10648,6,-227631.914387616794556,-746151.638282152940519,,,,,,
10649,11,-217653.928315330529585,-746151.638282152940519,,,,,,
10650,15,-207675.942243044031784,-746151.638282152940519,,,,,,
10651,18,-197697.956170757766813,-746151.638282152940519,,,,,,
10652,16,-187719.970098471501842,-746151.638282152940519,,,,,,
10653,13,-177741.984026185236871,-746151.638282152940519,,,,,,
10654,10,-167763.997953898971900,-746151.638282152940519,,,,,,
10655,6,-157786.011881612706929,-746151.638282152940519,,,,,,
10656,1,-147808.025809326441959,-746151.638282152940519,,,,,,
10657,-1,-137830.039737040176988,-746151.638282152940519,,,,,,
10658,-4,-127852.053664753912017,-746151.638282152940519,,,,,,
10659,-7,-117874.067592467647046,-746151.638282152940519,,,,,0.0000000,
10660,-14,-107896.081520181382075,-746151.638282152940519,,,,,0.0000000,
10661,-10,-97918.095447895117104,-746151.638282152940519,,,,,0.0000000,
10662,-10,-87940.109375608852133,-746151.638282152940519,,,,,,
10663,-7,-77962.123303322587162,-746151.638282152940519,,,,,,
10664,-4,-67984.137231036322191,-746151.638282152940519,,,,,,
10665,-2,-58006.151158750057220,-746151.638282152940519,,,,,,
10666,0,-48028.165086463792250,-746151.638282152940519,,,,,,
10667,1,-38050.179014177527279,-746151.638282152940519,,,,,,
10668,5,-28072.192941891262308,-746151.638282152940519,,,,,,
10669,9,-18094.206869604997337,-746151.638282152940519,,,,,,
10670,11,-8116.220797318732366,-746151.638282152940519,,,,,,
10671,13,1861.765274967765436,-746151.638282152940519,,,,,,
10672,14,11839.751347254030406,-746151.638282152940519,,,,,,
10673,14,21817.737419540295377,-746151.638282152940519,,,,,,
10674,15,31795.723491826560348,-746151.638282152940519,,,,,,
10675,16,41773.709564112825319,-746151.638282152940519,,,,,,
10676,20,51751.695636399090290,-746151.638282152940519,,,,,,
10677,-21,-267543.858676761854440,-756129.624354439205490,,,,,,
10678,-21,-257565.872604475589469,-756129.624354439205490,,,,,,
10679,-19,-247587.886532189324498,-756129.624354439205490,,,,,,
10680,-7,-237609.900459903059527,-756129.624354439205490,,,,,,
10681,2,-227631.914387616794556,-756129.624354439205490,,,,,,
10682,5,-217653.928315330529585,-756129.624354439205490,,,,,,
10683,10,-207675.942243044031784,-756129.624354439205490,,,,,,
10684,15,-197697.956170757766813,-756129.624354439205490,,,,,,
10685,15,-187719.970098471501842,-756129.624354439205490,,,,,,
10686,13,-177741.984026185236871,-756129.624354439205490,,,,,,
10687,12,-167763.997953898971900,-756129.624354439205490,,,,,,
10688,9,-157786.011881612706929,-756129.624354439205490,,,,,,
10689,4,-147808.025809326441959,-756129.624354439205490,,,,,,
10690,1,-137830.039737040176988,-756129.624354439205490,,,,,,
10691,0,-127852.053664753912017,-756129.624354439205490,,,,,,
10692,-1,-117874.067592467647046,-756129.624354439205490,,,,,,
10693,-5,-107896.081520181382075,-756129.624354439205490,,,,,0.0000000,
10694,-7,-97918.095447895117104,-756129.624354439205490,,,,,0.0000000,
10695,-7,-87940.109375608852133,-756129.624354439205490,,,,,0.0000000,
10696,-7,-77962.123303322587162,-756129.624354439205490,,,,,,
10697,0,-67984.137231036322191,-756129.624354439205490,,,,,,
10698,2,-58006.151158750057220,-756129.624354439205490,,,,,,
10699,3,-48028.165086463792250,-756129.624354439205490,,,,,,
10700,3,-38050.179014177527279,-756129.624354439205490,,,,,,
10701,4,-28072.192941891262308,-756129.624354439205490,,,,,,
10702,7,-18094.206869604997337,-756129.624354439205490,,,,,,
10703,9,-8116.220797318732366,-756129.624354439205490,,,,,,
10704,10,1861.765274967765436,-756129.624354439205490,,,,,,
10705,11,11839.751347254030406,-756129.624354439205490,,,,,,
10706,11,21817.737419540295377,-756129.624354439205490,,,,,,
10707,12,31795.723491826560348,-756129.624354439205490,,,,,,
10708,12,41773.709564112825319,-756129.624354439205490,,,,,,
10709,14,51751.695636399090290,-756129.624354439205490,,,,,,
10710,-24,-267543.858676761854440,-766107.610426725586876,,,,,,
10711,-23,-257565.872604475589469,-766107.610426725586876,,,,,,
10712,-19,-247587.886532189324498,-766107.610426725586876,,,,,,
10713,-7,-237609.900459903059527,-766107.610426725586876,,,,,,
10714,4,-227631.914387616794556,-766107.610426725586876,,,,,,
10715,3,-217653.928315330529585,-766107.610426725586876,,,,,,
10716,7,-207675.942243044031784,-766107.610426725586876,,,,,,
10717,11,-197697.956170757766813,-766107.610426725586876,,,,,,
10718,13,-187719.970098471501842,-766107.610426725586876,,,,,,
10719,12,-177741.984026185236871,-766107.610426725586876,,,,,,
10720,11,-167763.997953898971900,-766107.610426725586876,,,,,,
10721,9,-157786.011881612706929,-766107.610426725586876,,,,,,
10722,5,-147808.025809326441959,-766107.610426725586876,,,,,,
10723,3,-137830.039737040176988,-766107.610426725586876,,,,,,
10724,2,-127852.053664753912017,-766107.610426725586876,,,,,,
10725,3,-117874.067592467647046,-766107.610426725586876,,,,,,
10726,1,-107896.081520181382075,-766107.610426725586876,,,,,,
10727,4,-97918.095447895117104,-766107.610426725586876,,,,,,
10728,-5,-87940.109375608852133,-766107.610426725586876,,,,,0.0000000,
10729,-2,-77962.123303322587162,-766107.610426725586876,,,,,,
10730,2,-67984.137231036322191,-766107.610426725586876,,,,,,
10731,6,-58006.151158750057220,-766107.610426725586876,,,,,,
10732,7,-48028.165086463792250,-766107.610426725586876,,,,,,
10733,7,-38050.179014177527279,-766107.610426725586876,,,,,,
10734,6,-28072.192941891262308,-766107.610426725586876,,,,,,
10735,8,-18094.206869604997337,-766107.610426725586876,,,,,,
10736,9,-8116.220797318732366,-766107.610426725586876,,,,,,
10737,8,1861.765274967765436,-766107.610426725586876,,,,,,
10738,8,11839.751347254030406,-766107.610426725586876,,,,,,
10739,8,21817.737419540295377,-766107.610426725586876,,,,,,
10740,8,31795.723491826560348,-766107.610426725586876,,,,,,
10741,9,41773.709564112825319,-766107.610426725586876,,,,,,
10742,10,51751.695636399090290,-766107.610426725586876,,,,,,
10743,-26,-267543.858676761854440,-776085.596499011851847,,,,,,
10744,-24,-257565.872604475589469,-776085.596499011851847,,,,,,
10745,-19,-247587.886532189324498,-776085.596499011851847,,,,,,
10746,-11,-237609.900459903059527,-776085.596499011851847,,,,,,
10747,-1,-227631.914387616794556,-776085.596499011851847,,,,,,
10748,2,-217653.928315330529585,-776085.596499011851847,,,,,,
10749,5,-207675.942243044031784,-776085.596499011851847,,,,,,
10750,8,-197697.956170757766813,-776085.596499011851847,,,,,,
10751,10,-187719.970098471501842,-776085.596499011851847,,,,,,
10752,11,-177741.984026185236871,-776085.596499011851847,,,,,,
10753,9,-167763.997953898971900,-776085.596499011851847,,,,,,
10754,6,-157786.011881612706929,-776085.596499011851847,,,,,,
10755,3,-147808.025809326441959,-776085.596499011851847,,,,,,
10756,1,-137830.039737040176988,-776085.596499011851847,,,,,,
10757,3,-127852.053664753912017,-776085.596499011851847,,,,,,
10758,6,-117874.067592467647046,-776085.596499011851847,,,,,,
10759,10,-107896.081520181382075,-776085.596499011851847,,,,,,
10760,14,-97918.095447895117104,-776085.596499011851847,,,,,,
10761,6,-87940.109375608852133,-776085.596499011851847,,,,,,
10762,5,-77962.123303322587162,-776085.596499011851847,,,,,,
10763,4,-67984.137231036322191,-776085.596499011851847,,,,,,
10764,8,-58006.151158750057220,-776085.596499011851847,,,,,,
10765,11,-48028.165086463792250,-776085.596499011851847,,,,,,
10766,11,-38050.179014177527279,-776085.596499011851847,,,,,,
10767,8,-28072.192941891262308,-776085.596499011851847,,,,,,
10768,9,-18094.206869604997337,-776085.596499011851847,,,,,,
10769,9,-8116.220797318732366,-776085.596499011851847,,,,,,
10770,6,1861.765274967765436,-776085.596499011851847,,,,,,
10771,5,11839.751347254030406,-776085.596499011851847,,,,,,
10772,5,21817.737419540295377,-776085.596499011851847,,,,,,
10773,5,31795.723491826560348,-776085.596499011851847,,,,,,
10774,5,41773.709564112825319,-776085.596499011851847,,,,,,
10775,5,51751.695636399090290,-776085.596499011851847,,,,,,
10776,-27,-267543.858676761854440,-786063.582571298116818,,,,,,
10777,-24,-257565.872604475589469,-786063.582571298116818,,,,,,
10778,-20,-247587.886532189324498,-786063.582571298116818,,,,,,
10779,-14,-237609.900459903059527,-786063.582571298116818,,,,,,
10780,-6,-227631.914387616794556,-786063.582571298116818,,,,,,
10781,0,-217653.928315330529585,-786063.582571298116818,,,,,,
10782,3,-207675.942243044031784,-786063.582571298116818,,,,,,
10783,6,-197697.956170757766813,-786063.582571298116818,,,,,,
10784,8,-187719.970098471501842,-786063.582571298116818,,,,,,
10785,9,-177741.984026185236871,-786063.582571298116818,,,,,,
10786,7,-167763.997953898971900,-786063.582571298116818,,,,,,
10787,4,-157786.011881612706929,-786063.582571298116818,,,,,,
10788,0,-147808.025809326441959,-786063.582571298116818,,,,,,
10789,-1,-137830.039737040176988,-786063.582571298116818,,,,,,
10790,0,-127852.053664753912017,-786063.582571298116818,,,,,,
10791,3,-117874.067592467647046,-786063.582571298116818,,,,,,
10792,8,-107896.081520181382075,-786063.582571298116818,,,,,,
10793,11,-97918.095447895117104,-786063.582571298116818,,,,,,
10794,5,-87940.109375608852133,-786063.582571298116818,,,,,,
10795,0,-77962.123303322587162,-786063.582571298116818,,,,,,
10796,3,-67984.137231036322191,-786063.582571298116818,,,,,,
